,Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7
2486,EID_11772,0,32.0,4,1,Franklin,Marketing,Behavioral,10.0,3,52,0,3,8.0,type2,4.0,5,-0.9612,0.7075,2.0,3,8,1
2488,EID_16359,0,22.0,4,1,Lebanon,Logistics,Conceptual,3.0,1,26,2,4,7.0,type2,1.0,3,-0.1048,-0.4537,2.0,2,7,4
2490,EID_21496,0,37.0,3,1,Washington,Operarions,Analytical,12.0,1,67,0,2,8.0,type2,2.0,4,,0.7075,2.0,3,8,3
2492,EID_3773,1,65.0,1,1,Springfield,Sales,Conceptual,36.0,2,45,1,2,8.0,type2,1.0,2,,0.7075,,4,8,3
2494,EID_13601,1,36.0,1,1,Springfield,Human Resource Management,Analytical,11.0,2,24,0,3,9.0,type2,1.0,3,-0.1048,-0.4537,2.0,4,5,4
2499,EID_17949,0,21.0,4,1,Springfield,Logistics,Behavioral,2.0,1,62,1,3,8.0,type2,2.0,3,1.6081,1.8688,2.0,4,7,3
2500,EID_1815,1,55.0,3,1,Springfield,IT,Analytical,26.0,2,27,1,3,8.0,type3,1.0,4,-0.1048,-0.4537,2.0,3,7,3
2501,EID_10479,1,35.0,4,1,Lebanon,Logistics,Analytical,11.0,2,59,1,3,7.0,type3,2.0,3,,-0.4537,2.0,5,8,5
2502,EID_10722,0,43.0,3,1,Springfield,Sales,Directive,13.0,1,54,1,3,8.0,type3,1.0,2,-0.1048,-0.4537,2.0,1,6,3
2503,EID_3427,0,54.0,4,0,Washington,R&D,Conceptual,16.0,4,57,1,4,9.0,type4,2.0,3,-0.1048,1.8688,1.0,2,8,1
2504,EID_18205,1,22.0,1,0,Lebanon,IT,Directive,3.0,3,28,1,3,9.0,type2,4.0,1,,1.8688,1.0,3,7,3
2505,EID_21650,0,45.0,4,1,Franklin,IT,Directive,9.0,2,31,2,5,7.0,type3,2.0,3,-1.8176,1.8688,1.0,3,6,4
2506,EID_23124,1,47.0,3,1,Lebanon,Operarions,Directive,14.0,2,64,1,1,8.0,type2,2.0,3,0.7516,-0.4537,2.0,2,5,4
2508,EID_13366,0,36.0,4,0,Springfield,Human Resource Management,Behavioral,13.0,2,69,0,1,8.0,type3,1.0,3,0.7516,0.7075,1.0,4,8,3
2515,EID_23225,1,54.0,3,1,Washington,IT,Conceptual,20.0,4,49,1,1,7.0,type2,1.0,3,-0.9612,-0.4537,2.0,4,6,4
2518,EID_2044,0,64.0,3,0,Lebanon,IT,Behavioral,41.0,2,52,1,5,8.0,type3,1.0,3,1.6081,-1.615,2.0,2,7,3
2519,EID_7201,0,42.0,3,1,Franklin,R&D,Directive,8.0,1,40,0,5,8.0,type3,3.0,3,-0.1048,0.7075,3.0,1,7,5
2522,EID_22728,0,28.0,3,1,Lebanon,Accounting and Finance,Conceptual,5.0,1,50,2,3,9.0,type0,5.0,3,0.7516,-0.4537,,2,7,3
2532,EID_13236,0,27.0,4,0,Springfield,Human Resource Management,Behavioral,3.0,2,56,1,2,7.0,type4,3.0,3,1.6081,0.7075,1.0,2,6,3
2533,EID_5382,1,46.0,3,1,Washington,Logistics,Behavioral,10.0,2,36,1,5,8.0,type2,1.0,3,,-0.4537,3.0,2,8,3
2534,EID_6871,1,61.0,3,1,Washington,Operarions,Behavioral,26.0,4,71,1,3,9.0,type3,4.0,3,-1.8176,0.7075,2.0,2,7,2
2535,EID_5012,1,65.0,5,0,Franklin,Production,Analytical,29.0,1,46,1,3,8.0,type2,1.0,4,1.6081,-0.4537,1.0,3,8,4
2537,EID_6588,1,48.0,3,1,Clinton,Quality,Analytical,18.0,2,28,1,4,8.0,type2,2.0,3,0.7516,-0.4537,3.0,2,7,3
2543,EID_25292,0,35.0,4,1,Washington,R&D,Analytical,7.0,4,27,1,3,9.0,type3,3.0,4,-0.9612,-0.4537,2.0,1,5,3
2550,EID_13892,0,,4,1,Washington,Operarions,Behavioral,4.0,2,32,1,3,8.0,type2,3.0,3,0.7516,-0.4537,2.0,3,8,4
2552,EID_15045,1,28.0,3,1,Springfield,Accounting and Finance,Behavioral,6.0,4,72,0,4,7.0,type3,1.0,1,-1.8176,-1.615,2.0,3,8,3
2554,EID_13010,0,32.0,3,1,Franklin,R&D,Directive,9.0,4,20,0,2,8.0,type2,1.0,3,-1.8176,0.7075,1.0,2,6,3
2556,EID_2993,1,61.0,4,1,Springfield,Security,Directive,36.0,3,34,0,5,8.0,type2,1.0,3,0.7516,-0.4537,1.0,3,8,3
2563,EID_18460,0,20.0,5,1,Franklin,Sales,Conceptual,1.0,1,35,0,4,8.0,type3,2.0,3,0.7516,1.8688,2.0,3,5,3
2569,EID_6535,0,53.0,5,1,Lebanon,Logistics,Conceptual,15.0,3,66,1,3,8.0,type2,2.0,4,0.7516,1.8688,1.0,2,6,4
2571,EID_1313,1,57.0,4,1,Lebanon,Operarions,Analytical,28.0,3,46,1,4,7.0,type2,1.0,3,-0.9612,0.7075,,2,6,3
2573,EID_8210,0,44.0,3,1,Springfield,IT,Analytical,19.0,3,32,1,3,8.0,type2,1.0,3,0.7516,0.7075,2.0,2,8,3
2575,EID_19644,1,52.0,4,0,Lebanon,Sales,Analytical,29.0,1,51,1,1,8.0,type2,3.0,3,1.6081,-2.7762,1.0,4,7,5
2578,EID_23887,0,22.0,3,1,Franklin,IT,Directive,3.0,3,74,1,2,8.0,type4,1.0,3,-1.8176,-0.4537,2.0,4,8,4
2579,EID_16103,1,23.0,4,0,Washington,Marketing,Analytical,4.0,3,21,2,5,8.0,type3,1.0,3,-1.8176,-0.4537,,3,8,3
2581,EID_17378,0,26.0,4,0,Springfield,Purchasing,Behavioral,4.0,2,51,0,4,9.0,type2,1.0,2,-0.9612,-1.615,2.0,2,8,3
2583,EID_24264,1,22.0,3,0,Lebanon,Accounting and Finance,Directive,3.0,3,64,2,3,8.0,type3,1.0,3,-0.9612,-0.4537,,5,5,3
2586,EID_10282,0,36.0,3,1,Springfield,R&D,Behavioral,11.0,4,51,1,1,7.0,type2,2.0,1,-0.9612,-0.4537,2.0,2,8,3
2589,EID_3690,1,54.0,3,1,Lebanon,IT,Analytical,22.0,4,24,0,3,8.0,type2,1.0,3,-0.1048,-0.4537,1.0,2,7,4
2590,EID_17871,1,25.0,3,1,Washington,Sales,Analytical,6.0,1,48,1,2,8.0,type3,2.0,3,,-1.615,,4,8,2
2591,EID_19167,0,20.0,4,1,Lebanon,Accounting and Finance,Directive,1.0,1,54,1,1,8.0,type2,3.0,3,-0.1048,-0.4537,,4,8,3
2592,EID_5366,1,63.0,4,1,Lebanon,Logistics,Conceptual,34.0,4,65,1,4,8.0,type2,4.0,3,-1.8176,-0.4537,,4,8,2
2594,EID_1953,1,55.0,3,0,Lebanon,Operarions,Analytical,30.0,2,67,1,1,8.0,type2,2.0,3,0.7516,-0.4537,2.0,4,6,4
2595,EID_8760,0,43.0,5,1,Washington,Human Resource Management,Conceptual,6.0,3,68,1,4,7.0,type2,4.0,3,0.7516,-0.4537,2.0,4,8,4
2597,EID_15787,1,23.0,3,1,Lebanon,R&D,Directive,4.0,3,67,2,3,8.0,type2,2.0,3,1.6081,-0.4537,2.0,2,8,3
2598,EID_18982,0,20.0,4,1,Lebanon,Sales,Directive,1.0,1,30,1,3,8.0,type3,1.0,4,-0.1048,-0.4537,2.0,4,8,3
2601,EID_10189,1,36.0,3,1,Springfield,Production,Behavioral,7.0,4,44,1,2,8.0,type3,4.0,4,-0.1048,1.8688,2.0,3,9,5
2604,EID_12045,1,31.0,3,0,Clinton,Logistics,Analytical,3.0,3,46,0,4,8.0,type2,3.0,1,-1.8176,0.7075,2.0,2,8,5
2605,EID_18324,0,23.0,5,0,Washington,Operarions,Analytical,4.0,1,72,1,3,7.0,type2,1.0,2,0.7516,-0.4537,2.0,2,7,4
2606,EID_15085,1,25.0,4,1,Washington,Logistics,Conceptual,6.0,3,23,1,2,9.0,type4,4.0,3,1.6081,0.7075,3.0,3,8,2
2610,EID_7678,0,60.0,2,0,Springfield,Sales,Analytical,36.0,1,66,2,1,8.0,type2,1.0,4,0.7516,-0.4537,2.0,3,6,2
2611,EID_17469,0,24.0,4,1,Springfield,Quality,Behavioral,5.0,4,42,2,1,8.0,type2,1.0,4,-1.8176,-0.4537,3.0,2,7,4
2612,EID_14318,1,34.0,1,1,Springfield,IT,Analytical,8.0,4,69,1,4,8.0,type2,4.0,4,0.7516,-0.4537,,3,6,4
2614,EID_2307,1,63.0,5,1,Franklin,Logistics,Analytical,40.0,1,28,1,3,9.0,type2,3.0,2,-0.1048,1.8688,,2,8,5
2615,EID_20011,1,35.0,4,1,Franklin,Human Resource Management,Conceptual,11.0,4,22,1,1,8.0,type1,3.0,3,0.7516,0.7075,3.0,3,5,3
2616,EID_19381,1,19.0,3,1,Springfield,IT,Directive,0.0,0,46,1,3,8.0,type3,4.0,4,1.6081,0.7075,2.0,4,9,5
2617,EID_14043,1,,3,0,Franklin,Sales,Conceptual,6.0,1,40,1,2,7.0,type3,4.0,4,-0.1048,0.7075,3.0,4,8,3
2618,EID_14774,0,25.0,4,1,Springfield,Logistics,Behavioral,6.0,2,70,1,2,9.0,type2,3.0,2,0.7516,-0.4537,1.0,3,8,1
2620,EID_19092,0,20.0,3,1,Lebanon,IT,Analytical,1.0,1,35,1,3,8.0,type3,2.0,4,-0.1048,-0.4537,2.0,3,8,3
2621,EID_13137,1,28.0,3,1,Springfield,R&D,Behavioral,6.0,1,73,1,3,9.0,type2,2.0,4,0.7516,-0.4537,2.0,2,7,3
2622,EID_5738,0,55.0,3,1,Clinton,Sales,Directive,24.0,3,42,1,2,8.0,type0,4.0,4,-0.1048,0.7075,2.0,1,8,3
2624,EID_22570,0,,4,1,Washington,Accounting and Finance,Behavioral,8.0,4,21,1,2,8.0,type3,2.0,4,-0.1048,-0.4537,2.0,5,7,3
2625,EID_16393,0,28.0,2,1,Washington,Purchasing,Directive,5.0,2,40,1,4,8.0,type2,4.0,2,1.6081,-0.4537,2.0,2,8,3
2628,EID_13832,1,26.0,4,0,Washington,Production,Behavioral,4.0,3,73,2,2,7.0,type2,1.0,2,-0.1048,-0.4537,2.0,3,8,3
2630,EID_3106,0,51.0,3,1,Franklin,Accounting and Finance,Behavioral,13.0,4,29,2,1,8.0,type2,1.0,4,0.7516,0.7075,2.0,3,5,2
2638,EID_23636,1,47.0,3,1,Franklin,Logistics,Directive,23.0,1,70,1,3,10.0,type2,1.0,4,1.6081,-1.615,2.0,3,8,3
2639,EID_1985,1,59.0,5,1,Springfield,Logistics,Conceptual,34.0,2,59,1,4,8.0,type1,1.0,4,0.7516,-0.4537,,4,7,5
2642,EID_8811,1,,4,1,Washington,Human Resource Management,Conceptual,4.0,1,41,0,4,8.0,type2,1.0,3,-0.1048,0.7075,1.0,4,8,5
2643,EID_2163,0,58.0,3,0,Franklin,Production,Conceptual,30.0,1,34,2,3,7.0,type3,2.0,4,-0.1048,-0.4537,2.0,2,5,5
2644,EID_8459,0,44.0,1,1,Springfield,IT,Behavioral,19.0,3,61,0,2,10.0,type2,1.0,4,0.7516,0.7075,2.0,3,7,5
2648,EID_25686,1,42.0,4,1,Franklin,R&D,Behavioral,18.0,1,36,1,3,10.0,type2,4.0,4,0.7516,-0.4537,,2,8,2
2655,EID_13985,1,35.0,1,1,Springfield,Sales,Analytical,7.0,1,38,1,4,10.0,type2,4.0,3,-0.9612,-0.4537,2.0,2,8,3
2657,EID_13427,1,31.0,5,1,Franklin,Logistics,Directive,9.0,4,48,0,2,9.0,type2,1.0,2,0.7516,-0.4537,2.0,4,8,2
2660,EID_8953,0,43.0,3,1,Washington,IT,Directive,6.0,1,29,1,2,9.0,type2,3.0,4,-0.9612,-0.4537,2.0,1,7,3
2668,EID_17235,0,21.0,5,0,Franklin,IT,Directive,2.0,2,54,1,3,7.0,type2,1.0,5,0.7516,-0.4537,1.0,2,7,3
2669,EID_21615,0,42.0,3,1,Clinton,IT,Analytical,5.0,3,70,1,5,8.0,type2,4.0,3,,0.7075,1.0,1,6,4
2670,EID_6972,0,47.0,4,1,Lebanon,Sales,Analytical,15.0,3,46,2,3,9.0,type3,3.0,4,,-0.4537,1.0,3,5,2
2671,EID_13930,1,26.0,5,0,Washington,Logistics,Conceptual,3.0,3,67,0,5,7.0,type3,1.0,1,0.7516,-0.4537,1.0,3,6,3
2673,EID_11277,1,33.0,5,1,Washington,Sales,Behavioral,10.0,3,54,0,2,9.0,type2,3.0,3,-1.8176,0.7075,2.0,1,8,3
2676,EID_1148,1,57.0,3,1,Franklin,Marketing,Analytical,19.0,4,36,1,4,8.0,type2,2.0,4,-0.1048,0.7075,1.0,2,8,4
2677,EID_19216,1,19.0,3,1,Springfield,Production,Directive,0.0,0,58,2,1,10.0,type2,2.0,3,-0.9612,-0.4537,2.0,4,8,3
2681,EID_16921,0,22.0,4,0,Springfield,Sales,Behavioral,3.0,1,31,1,1,8.0,type3,3.0,3,-0.1048,-0.4537,2.0,2,8,1
2685,EID_11404,0,42.0,5,0,Franklin,Purchasing,Analytical,8.0,2,50,1,2,8.0,type3,3.0,5,0.7516,-2.7762,2.0,3,6,4
2688,EID_8039,1,44.0,5,0,Lebanon,Human Resource Management,Conceptual,10.0,4,72,0,3,9.0,type3,1.0,3,-0.1048,0.7075,2.0,4,7,5
2693,EID_17259,1,21.0,4,1,Washington,Accounting and Finance,Behavioral,2.0,2,49,2,1,8.0,type3,2.0,5,-1.8176,-0.4537,2.0,1,8,3
2695,EID_22123,1,42.0,4,0,Lebanon,Logistics,Directive,16.0,2,58,1,5,8.0,type2,4.0,3,-0.1048,-0.4537,2.0,4,7,2
2697,EID_11798,0,36.0,3,1,Springfield,IT,Conceptual,8.0,3,56,2,2,8.0,type2,3.0,3,-0.9612,0.7075,3.0,3,8,2
2698,EID_20265,1,,3,0,Springfield,IT,Behavioral,11.0,1,64,1,5,8.0,type3,2.0,3,-0.1048,-0.4537,2.0,4,5,3
2703,EID_3506,1,50.0,5,0,Washington,IT,Analytical,14.0,2,55,1,2,8.0,type3,3.0,2,0.7516,-0.4537,2.0,5,6,3
2705,EID_6562,1,53.0,1,0,Franklin,Quality,Directive,23.0,1,59,0,3,7.0,type3,3.0,3,,0.7075,2.0,4,5,4
2706,EID_4353,0,48.0,3,1,Franklin,Production,Behavioral,23.0,4,43,1,4,9.0,type3,3.0,3,0.7516,-0.4537,1.0,2,7,3
2709,EID_20617,1,52.0,3,1,Lebanon,Accounting and Finance,Analytical,20.0,4,37,0,2,8.0,type2,3.0,3,1.6081,0.7075,1.0,3,5,1
2713,EID_25849,0,45.0,1,0,Lebanon,IT,Analytical,23.0,4,65,1,4,8.0,type2,3.0,2,-0.9612,0.7075,3.0,3,6,3
2723,EID_10031,0,46.0,2,1,Springfield,Operarions,Behavioral,16.0,2,73,1,2,9.0,type2,1.0,3,0.7516,0.7075,2.0,1,9,4
2724,EID_21576,1,22.0,3,1,Washington,Sales,Behavioral,3.0,1,71,2,2,8.0,type2,2.0,3,0.7516,0.7075,2.0,2,5,3
2727,EID_2098,0,54.0,3,1,Washington,IT,Conceptual,22.0,3,24,1,4,8.0,type3,2.0,4,-0.1048,-1.615,1.0,2,8,3
2728,EID_10242,1,40.0,1,1,Springfield,Logistics,Analytical,11.0,2,73,1,1,8.0,type2,1.0,3,-1.8176,-0.4537,1.0,3,6,3
2730,EID_22664,0,26.0,4,1,Springfield,Marketing,Conceptual,,1,50,1,2,8.0,type2,1.0,3,-0.9612,0.7075,2.0,2,8,3
2731,EID_1919,1,,4,1,Franklin,Marketing,Directive,32.0,2,26,1,2,8.0,type2,4.0,3,-0.1048,-0.4537,2.0,4,7,4
2732,EID_11629,1,,5,0,Franklin,Sales,Conceptual,8.0,3,64,0,2,8.0,type3,1.0,3,0.7516,-0.4537,,2,6,3
2736,EID_25313,1,42.0,4,0,Franklin,Purchasing,Analytical,20.0,3,46,1,1,7.0,type4,1.0,3,0.7516,-0.4537,1.0,5,7,3
2738,EID_8969,1,39.0,5,1,Springfield,Sales,Behavioral,17.0,2,72,1,5,7.0,type2,3.0,2,,0.7075,,4,5,1
2739,EID_15223,0,24.0,1,1,Franklin,IT,Conceptual,5.0,3,52,0,5,9.0,type3,,3,-0.9612,-0.4537,2.0,4,6,3
2740,EID_6266,1,48.0,3,1,Lebanon,IT,Behavioral,9.0,1,53,1,3,8.0,type2,2.0,3,-0.9612,0.7075,1.0,3,5,3
2741,EID_8184,1,40.0,3,1,Lebanon,Marketing,Directive,12.0,1,57,0,3,8.0,type2,2.0,4,0.7516,-0.4537,2.0,2,6,3
2742,EID_19480,1,42.0,4,1,Springfield,Sales,Analytical,8.0,4,70,1,3,7.0,type2,3.0,4,0.7516,-1.615,2.0,2,6,5
2743,EID_19076,1,21.0,4,1,Springfield,R&D,Directive,2.0,2,70,1,3,8.0,type2,4.0,3,0.7516,-0.4537,2.0,5,7,5
2745,EID_7963,0,60.0,3,1,Franklin,R&D,Conceptual,22.0,1,74,0,3,9.0,type2,2.0,3,-0.1048,-1.615,2.0,1,8,2
2746,EID_17427,0,24.0,4,1,Springfield,Human Resource Management,Behavioral,5.0,1,53,1,2,10.0,type2,1.0,3,-0.1048,-0.4537,3.0,3,5,3
2747,EID_12641,1,33.0,1,0,Lebanon,IT,Directive,4.0,3,54,1,2,9.0,type2,2.0,3,,-0.4537,,2,9,5
2750,EID_13486,1,27.0,4,0,Clinton,Accounting and Finance,Directive,3.0,3,26,1,2,9.0,type2,3.0,4,-0.1048,1.8688,,2,7,5
2751,EID_18423,0,23.0,3,1,Springfield,Sales,Conceptual,4.0,1,44,1,1,8.0,type3,3.0,3,-0.1048,0.7075,2.0,3,5,3
2752,EID_2181,1,58.0,5,1,Franklin,R&D,Analytical,31.0,1,42,2,4,8.0,type3,2.0,3,-0.1048,0.7075,2.0,3,7,3
2753,EID_25490,1,37.0,1,1,Lebanon,Production,Analytical,10.0,4,31,2,1,9.0,type2,4.0,3,-0.1048,0.7075,,2,8,5
2755,EID_5237,1,47.0,3,1,Franklin,Sales,Conceptual,8.0,2,39,1,3,7.0,type1,1.0,4,-0.1048,-0.4537,,2,9,3
2761,EID_14429,0,25.0,4,1,Springfield,R&D,Analytical,6.0,1,52,1,3,10.0,type2,3.0,4,-0.9612,1.8688,2.0,2,7,1
2763,EID_22415,1,19.0,4,1,Franklin,Accounting and Finance,Analytical,0.0,0,71,1,3,9.0,type3,2.0,3,0.7516,-0.4537,2.0,3,5,2
2764,EID_4304,1,52.0,4,0,Franklin,Logistics,Analytical,23.0,3,21,1,3,9.0,type2,1.0,3,0.7516,0.7075,1.0,1,5,1
2765,EID_10753,0,,4,1,Lebanon,Accounting and Finance,Directive,9.0,4,59,1,5,9.0,type3,3.0,3,-0.1048,-0.4537,,1,7,3
2768,EID_3566,1,,3,1,Lebanon,Sales,Behavioral,18.0,4,61,1,3,7.0,type2,3.0,3,-0.1048,-0.4537,3.0,1,7,3
2771,EID_9946,1,46.0,3,0,Clinton,Sales,Conceptual,18.0,1,34,1,1,8.0,type2,2.0,5,-0.9612,-0.4537,2.0,3,9,3
2777,EID_16621,0,28.0,1,1,Franklin,Human Resource Management,Directive,6.0,4,39,0,3,8.0,type2,1.0,3,-1.8176,-0.4537,2.0,3,7,3
2778,EID_25138,0,27.0,4,1,Lebanon,Operarions,Conceptual,4.0,2,39,2,3,7.0,type2,1.0,3,0.7516,-0.4537,2.0,2,8,1
2779,EID_10004,0,46.0,3,1,Springfield,Purchasing,Analytical,22.0,1,68,1,1,7.0,type3,4.0,3,-0.9612,0.7075,2.0,3,6,3
2780,EID_5522,1,65.0,2,1,Franklin,Operarions,Conceptual,31.0,4,64,1,5,8.0,type4,3.0,3,0.7516,-0.4537,2.0,2,5,4
2782,EID_14897,1,32.0,1,0,Franklin,IT,Analytical,8.0,2,37,1,3,8.0,type2,2.0,3,0.7516,-0.4537,2.0,3,5,4
2783,EID_10840,1,38.0,3,1,Lebanon,Sales,Conceptual,12.0,4,33,2,3,10.0,type2,1.0,2,1.6081,0.7075,2.0,2,8,3
2786,EID_7402,1,51.0,3,1,Clinton,Marketing,Behavioral,21.0,2,74,0,1,9.0,type3,4.0,4,-0.9612,-0.4537,2.0,3,6,3
2789,EID_17592,0,25.0,4,1,Lebanon,Human Resource Management,Behavioral,6.0,2,74,2,2,8.0,type3,2.0,3,0.7516,-0.4537,2.0,3,7,1
2792,EID_1508,0,56.0,3,1,Lebanon,Sales,Behavioral,20.0,3,42,1,2,8.0,type2,2.0,4,-0.9612,0.7075,2.0,2,7,2
2794,EID_2324,0,54.0,5,0,Springfield,IT,Analytical,29.0,4,61,1,2,8.0,type2,3.0,1,-1.8176,0.7075,2.0,2,8,3
2795,EID_17093,1,22.0,3,1,Washington,Sales,Conceptual,3.0,1,50,1,2,8.0,type3,3.0,3,0.7516,0.7075,1.0,3,8,3
2797,EID_17895,1,24.0,4,0,Springfield,Quality,Conceptual,5.0,1,73,1,4,7.0,type3,1.0,2,-0.1048,-1.615,2.0,2,8,4
2798,EID_8186,1,44.0,1,1,Lebanon,Logistics,Conceptual,19.0,3,46,1,3,8.0,type2,3.0,3,0.7516,-0.4537,2.0,2,8,4
2802,EID_14976,1,27.0,2,1,Clinton,Sales,Conceptual,5.0,1,70,1,5,10.0,type2,2.0,4,-0.1048,0.7075,2.0,3,7,4
2803,EID_8914,1,59.0,3,1,Franklin,Operarions,Behavioral,27.0,4,51,2,2,8.0,type2,1.0,3,0.7516,0.7075,1.0,4,8,4
2804,EID_5721,1,50.0,4,0,Lebanon,Sales,Behavioral,19.0,2,34,2,3,8.0,type3,1.0,3,0.7516,-0.4537,,3,7,2
2810,EID_21723,0,25.0,2,1,Lebanon,R&D,Conceptual,6.0,4,20,0,1,7.0,type2,3.0,3,-1.8176,-0.4537,2.0,3,7,4
2812,EID_9776,0,41.0,3,0,Franklin,Production,Behavioral,9.0,3,24,1,3,7.0,type3,3.0,4,-0.1048,-0.4537,1.0,3,7,3
2816,EID_16034,0,23.0,4,1,Washington,Logistics,Behavioral,4.0,2,60,2,2,9.0,type3,1.0,3,0.7516,-0.4537,2.0,3,8,1
2820,EID_5178,0,65.0,3,1,Lebanon,IT,Behavioral,37.0,4,43,1,3,8.0,type2,3.0,3,-0.1048,0.7075,2.0,3,7,3
2822,EID_21264,0,60.0,4,1,Springfield,R&D,Directive,33.0,4,33,2,3,8.0,type2,4.0,3,,-0.4537,2.0,2,8,4
2825,EID_9165,1,60.0,3,1,Franklin,Accounting and Finance,Analytical,21.0,1,60,1,1,8.0,type3,3.0,2,-0.9612,1.8688,2.0,4,7,3
2826,EID_23369,1,27.0,3,1,Franklin,Logistics,Analytical,3.0,1,45,1,3,8.0,type4,2.0,3,-0.9612,-0.4537,2.0,1,8,3
2828,EID_10153,0,36.0,2,0,Lebanon,Logistics,Analytical,7.0,3,48,2,1,8.0,type2,1.0,3,,-0.4537,2.0,3,8,4
2829,EID_2542,1,57.0,4,1,Springfield,Sales,Directive,27.0,2,38,0,2,8.0,type3,1.0,3,0.7516,0.7075,2.0,4,8,1
2833,EID_5875,0,54.0,3,1,Franklin,Marketing,Analytical,20.0,1,64,1,4,8.0,type2,3.0,3,-0.1048,0.7075,2.0,3,7,3
2835,EID_12982,0,37.0,4,0,Springfield,Purchasing,Analytical,13.0,4,34,0,3,8.0,type2,2.0,5,0.7516,-2.7762,2.0,2,8,3
2836,EID_16392,1,22.0,1,1,Lebanon,IT,Directive,3.0,1,26,1,2,8.0,type2,2.0,3,0.7516,-1.615,2.0,5,8,5
2838,EID_15462,1,27.0,2,1,Springfield,Purchasing,Analytical,5.0,3,30,0,3,8.0,type2,4.0,3,0.7516,0.7075,2.0,3,6,4
2840,EID_17622,1,,3,0,Springfield,IT,Analytical,6.0,3,35,1,2,7.0,type3,1.0,1,-1.8176,1.8688,2.0,2,8,4
2843,EID_24539,0,32.0,2,1,Lebanon,Logistics,Directive,7.0,3,39,1,4,8.0,type4,1.0,3,-1.8176,0.7075,2.0,2,8,4
2844,EID_12963,1,28.0,5,1,Franklin,Sales,Conceptual,4.0,1,42,1,4,7.0,type4,1.0,3,0.7516,1.8688,1.0,2,5,5
2847,EID_3598,0,52.0,4,1,Springfield,IT,Analytical,18.0,3,59,2,2,8.0,type2,2.0,5,-1.8176,0.7075,2.0,3,8,1
2848,EID_13511,1,36.0,5,0,Springfield,Logistics,Conceptual,8.0,4,49,1,4,7.0,type2,3.0,3,-0.9612,-0.4537,2.0,2,8,3
2851,EID_3417,1,55.0,3,0,Lebanon,IT,Directive,27.0,2,21,2,4,10.0,type2,4.0,4,0.7516,1.8688,3.0,3,6,3
2852,EID_24668,1,35.0,3,0,Franklin,IT,Analytical,7.0,2,55,1,5,10.0,type2,1.0,4,-0.1048,1.8688,1.0,2,9,4
2853,EID_4508,1,65.0,4,1,Franklin,Logistics,Conceptual,37.0,4,66,0,1,8.0,type3,4.0,3,0.7516,0.7075,1.0,2,7,4
2854,EID_25150,1,37.0,3,0,Washington,Purchasing,Conceptual,13.0,1,59,0,2,10.0,type2,2.0,3,-0.9612,1.8688,2.0,3,8,2
2858,EID_18724,1,19.0,3,1,Franklin,Sales,Conceptual,0.0,0,43,1,3,8.0,type3,3.0,4,1.6081,-1.615,,4,7,3
2861,EID_15949,1,26.0,3,1,Washington,IT,Conceptual,3.0,1,24,1,2,8.0,type3,2.0,2,-0.1048,0.7075,2.0,3,7,4
2864,EID_6682,1,43.0,3,0,Lebanon,IT,Analytical,14.0,1,48,1,5,8.0,type2,1.0,3,-0.1048,1.8688,2.0,1,7,5
2871,EID_3538,0,54.0,3,0,Lebanon,R&D,Directive,,2,21,1,5,9.0,type2,3.0,2,,-0.4537,1.0,4,5,4
2874,EID_3032,1,61.0,3,0,Washington,IT,Analytical,35.0,3,31,1,3,8.0,type2,3.0,2,-0.1048,-1.615,2.0,2,6,1
2878,EID_6644,0,53.0,3,1,Lebanon,Operarions,Conceptual,17.0,2,36,2,2,10.0,type3,2.0,3,0.7516,-1.615,2.0,4,8,2
2879,EID_16894,0,22.0,3,0,Springfield,Logistics,Analytical,3.0,1,28,0,3,7.0,type2,3.0,2,0.7516,0.7075,3.0,2,7,1
2880,EID_10552,1,44.0,1,1,Springfield,Sales,Directive,20.0,1,68,1,4,10.0,type3,2.0,3,-0.1048,1.8688,2.0,3,9,4
2881,EID_14750,1,25.0,4,1,Clinton,R&D,Conceptual,6.0,3,62,0,1,9.0,type3,2.0,3,1.6081,-1.615,1.0,3,8,4
2884,EID_4076,1,64.0,1,0,Lebanon,R&D,Analytical,28.0,2,46,1,3,8.0,type2,3.0,3,0.7516,0.7075,2.0,3,8,3
2885,EID_5163,0,56.0,3,1,Lebanon,Human Resource Management,Conceptual,32.0,3,65,2,2,8.0,type2,1.0,3,0.7516,-1.615,1.0,4,8,4
2891,EID_16718,0,24.0,5,0,Franklin,Operarions,Analytical,5.0,3,54,1,4,8.0,type3,4.0,3,-1.8176,-1.615,2.0,2,7,3
2892,EID_13182,0,28.0,3,0,Washington,R&D,Analytical,,4,29,1,2,8.0,type4,1.0,3,,-0.4537,2.0,4,7,3
2895,EID_8770,0,59.0,5,1,Franklin,Accounting and Finance,Behavioral,33.0,3,67,0,2,10.0,type2,1.0,2,0.7516,-0.4537,2.0,4,8,3
2897,EID_18881,1,21.0,3,1,Springfield,Logistics,Directive,2.0,1,53,1,3,8.0,type2,2.0,5,-1.8176,0.7075,2.0,3,7,3
